hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H00559,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,1.03112497,1
H00560,ST04,P08,D07,EAST,0,RENT,8.00000000,1,1,1.29812640,1
H00570,ST04,P08,D08,EAST,1,OWN,8.00000000,1,1,2.38932441,1
H00587,ST04,P07,D08,EAST,0,OWN,8.00000000,1,1,0.94255636,1
H00592,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,0.60490136,1
H00601,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.88391197,1
H00604,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.05553297,1
H00607,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.15540878,1
H00612,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.89348380,1
H00622,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.18654263,1
H00625,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.67151544,1
H00632,ST04,P08,D08,EAST,0,OWN,8.00000000,1,1,1.51351801,1
H00636,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.25346665,1
H00637,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.65600294,1
H00643,ST05,P09,D09,NORTH,1,OWN,8.00000000,1,1,2.29675586,1
H00651,ST05,P09,D09,NORTH,1,OWN,8.00000000,1,1,2.28238928,1
H00652,ST05,P10,D09,NORTH,1,OWN,8.00000000,1,1,2.69623626,1
H00656,ST05,P10,D09,NORTH,1,OWN,8.00000000,1,1,2.31453034,1
H00669,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.37780853,1
H00673,ST05,P09,D09,NORTH,0,RENT,8.00000000,1,1,2.13662464,1
H00678,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,1.92521031,1
H00689,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.07178072,1
H00692,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.31486411,1
H00693,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.71453816,1
H00696,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.96618199,1
H00697,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.84190487,1
H00706,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,1.84090484,1
H00707,ST05,P09,D09,NORTH,0,RENT,8.00000000,1,1,1.80045922,1
H00709,ST05,P09,D09,NORTH,0,RENT,8.00000000,1,1,2.19502560,1
H00722,ST05,P10,D10,NORTH,1,RENT,8.00000000,1,1,2.35271262,1
H00746,ST05,P10,D10,NORTH,0,RENT,8.00000000,1,1,1.75868700,1
H00748,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.38712351,1
H00750,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.41322710,1
H00752,ST05,P10,D10,NORTH,0,RENT,8.00000000,1,1,1.65209053,1
H00758,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.37813191,1
H00771,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.11842606,1
H00785,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.53118873,1
H00797,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.61148235,1
H00806,ST06,P12,D11,NORTH,1,OWN,8.00000000,1,1,2.38046409,1
H00808,ST06,P12,D11,NORTH,1,RENT,8.00000000,1,1,2.62999968,1
H00813,ST06,P11,D11,NORTH,1,RENT,8.00000000,1,1,2.93017610,1
H00817,ST06,P11,D11,NORTH,1,RENT,8.00000000,1,1,2.69451506,1
H00823,ST06,P11,D11,NORTH,1,OWN,8.00000000,1,1,2.46431960,1
H00832,ST06,P12,D11,NORTH,1,RENT,8.00000000,1,1,2.89479617,1
H00840,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.06715668,1
H00841,ST06,P11,D11,NORTH,0,RENT,8.00000000,1,1,1.59571762,1
H00849,ST06,P11,D11,NORTH,0,RENT,8.00000000,1,1,2.06588165,1
H00854,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.97565540,1
H00864,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.87594122,1
H00865,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.72131581,1
H00880,ST06,P12,D11,NORTH,0,RENT,8.00000000,1,1,2.00000042,1
H00895,ST06,P11,D12,NORTH,1,OWN,8.00000000,1,1,2.70164018,1
H00907,ST06,P11,D12,NORTH,1,OWN,8.00000000,1,1,2.34784998,1
H00910,ST06,P12,D12,NORTH,1,RENT,8.00000000,1,1,2.49403886,1
H00922,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.19970891,1
H00930,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.91590370,1
H00934,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.51438254,1
H00941,ST06,P11,D12,NORTH,0,RENT,8.00000000,1,1,1.75118348,1
H00943,ST06,P11,D12,NORTH,0,RENT,8.00000000,1,1,1.99734261,1
H00954,ST06,P12,D12,NORTH,0,RENT,8.00000000,1,1,1.47103981,1
H00955,ST06,P11,D12,NORTH,0,RENT,8.00000000,1,1,1.58084157,1
H00957,ST06,P11,D12,NORTH,0,RENT,8.00000000,1,1,2.26324858,1
H00962,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.59330642,1
H00973,ST07,P13,D13,NORTH,1,OWN,8.00000000,1,1,2.39735366,1
H00977,ST07,P13,D13,NORTH,1,OWN,8.00000000,1,1,2.30841016,1
H00980,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.49810510,1
H00991,ST07,P13,D13,NORTH,1,RENT,8.00000000,1,1,2.32155464,1
H00996,ST07,P14,D13,NORTH,1,RENT,8.00000000,1,1,2.79636433,1
H01004,ST07,P14,D13,NORTH,1,RENT,8.00000000,1,1,2.87167742,1
H01013,ST07,P13,D13,NORTH,0,RENT,8.00000000,1,1,1.87035837,1
H01016,ST07,P14,D13,NORTH,0,RENT,8.00000000,1,1,1.61167712,1
H01021,ST07,P13,D13,NORTH,0,OWN,8.00000000,1,1,1.96631665,1
H01027,ST07,P13,D13,NORTH,0,OWN,8.00000000,1,1,1.17737561,1
H01028,ST07,P14,D13,NORTH,0,RENT,8.00000000,1,1,1.87589383,1
H01031,ST07,P13,D13,NORTH,0,OWN,8.00000000,1,1,1.40439090,1
H01045,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.67467283,1
H01066,ST07,P14,D14,NORTH,1,RENT,8.00000000,1,1,2.54093646,1
H01081,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.39737289,1
H01082,ST07,P14,D14,NORTH,1,OWN,8.00000000,1,1,2.78912597,1
H01100,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,1.91892101,1
H01105,ST07,P13,D14,NORTH,0,OWN,8.00000000,1,1,1.29455252,1
H01111,ST07,P13,D14,NORTH,0,OWN,8.00000000,1,1,1.83955285,1
H01112,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,2.05079310,1
H01116,ST07,P14,D14,NORTH,0,OWN,8.00000000,1,1,1.53786728,1
H01117,ST07,P13,D14,NORTH,0,RENT,8.00000000,1,1,2.02955837,1
H01118,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,1.66487408,1
H01121,ST08,P15,D15,NORTH,1,OWN,8.00000000,1,1,2.48423408,1
H01125,ST08,P15,D15,NORTH,1,RENT,8.00000000,1,1,2.69966560,1
H01129,ST08,P15,D15,NORTH,1,RENT,8.00000000,1,1,2.70151467,1
H01131,ST08,P15,D15,NORTH,1,RENT,8.00000000,1,1,2.83644678,1
H01156,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.41423328,1
H01159,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,2.14993504,1
H01161,ST08,P15,D15,NORTH,0,OWN,8.00000000,1,1,1.71067682,1
H01162,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.61661349,1
H01166,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,1.91720281,1
H01168,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.42903231,1
H01176,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,2.22568619,1
H01179,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,2.45248178,1
H01186,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,1.87666850,1
H01189,ST08,P15,D15,NORTH,0,OWN,8.00000000,1,1,1.38692015,1
H01190,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,2.12062557,1
H01204,ST08,P16,D16,NORTH,1,OWN,8.00000000,1,1,2.64252527,1
H01208,ST08,P16,D16,NORTH,1,OWN,8.00000000,1,1,2.77996092,1
H01212,ST08,P16,D16,NORTH,1,RENT,8.00000000,1,1,2.46609272,1
H01220,ST08,P16,D16,NORTH,1,RENT,8.00000000,1,1,2.85064275,1
H01235,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,2.21405641,1
H01249,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,2.05799223,1
H01261,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,2.26508865,1
H01267,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,1.40000317,1
H01268,ST08,P16,D16,NORTH,0,RENT,8.00000000,1,1,1.50500016,1
H01286,ST09,P18,D17,SOUTH,1,OWN,8.00000000,1,1,2.49653776,1
H01287,ST09,P17,D17,SOUTH,1,OWN,8.00000000,1,1,2.54604765,1
H01306,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.80893882,1
H01313,ST09,P17,D17,SOUTH,0,OWN,8.00000000,1,1,2.11791602,1
H01316,ST09,P18,D17,SOUTH,0,RENT,8.00000000,1,1,2.25106721,1
H01335,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.54909514,1
H01336,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,2.06286648,1
H01345,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.20520255,1
H01353,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.26411550,1
H01354,ST09,P18,D17,SOUTH,0,RENT,8.00000000,1,1,2.52050587,1
H01356,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.76323184,1
H01358,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,2.16894129,1
H01366,ST09,P18,D18,SOUTH,1,RENT,8.00000000,1,1,2.67147679,1
H01376,ST09,P18,D18,SOUTH,1,RENT,8.00000000,1,1,3.45241798,1
H01386,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,2.57512488,1
H01393,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.41615340,1
H01397,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.00908171,1
H01407,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.27288697,1
H01411,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,1.97599662,1
H01417,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.09197549,1
H01423,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.39284853,1
H01430,ST09,P18,D18,SOUTH,0,RENT,8.00000000,1,1,2.47804884,1
H01433,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.38376007,1
H01436,ST09,P18,D18,SOUTH,0,RENT,8.00000000,1,1,2.17547818,1
H01442,ST10,P20,D19,SOUTH,1,OWN,8.00000000,1,1,3.04658811,1
H01450,ST10,P20,D19,SOUTH,1,RENT,8.00000000,1,1,3.22525651,1
H01453,ST10,P19,D19,SOUTH,1,OWN,8.00000000,1,1,3.31419938,1
H01471,ST10,P19,D19,SOUTH,1,OWN,8.00000000,1,1,2.69328426,1
H01472,ST10,P20,D19,SOUTH,1,RENT,8.00000000,1,1,3.06485167,1
H01473,ST10,P19,D19,SOUTH,1,RENT,8.00000000,1,1,3.26817789,1
H01478,ST10,P20,D19,SOUTH,0,OWN,8.00000000,1,1,1.83913238,1
H01479,ST10,P19,D19,SOUTH,0,RENT,8.00000000,1,1,2.29347289,1
H01481,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.40400684,1
H01488,ST10,P20,D19,SOUTH,0,RENT,8.00000000,1,1,2.10021389,1
H01489,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.28861111,1
H01491,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.14754978,1
H01493,ST10,P19,D19,SOUTH,0,RENT,8.00000000,1,1,2.59752078,1
H01501,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,1.57540953,1
H01518,ST10,P20,D19,SOUTH,0,OWN,8.00000000,1,1,1.78082534,1
H01519,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.30081432,1
H01522,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,2.89839076,1
H01548,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,3.29997189,1
H01550,ST10,P20,D20,SOUTH,1,OWN,8.00000000,1,1,2.88359148,1
H01567,ST10,P19,D20,SOUTH,0,RENT,8.00000000,1,1,2.27781251,1
H01576,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,1.95622818,1
H01590,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,2.26773925,1
H01591,ST10,P19,D20,SOUTH,0,RENT,8.00000000,1,1,2.16448860,1
H01598,ST10,P20,D20,SOUTH,0,RENT,8.00000000,1,1,2.57015673,1
H01607,ST11,P21,D21,SOUTH,1,RENT,8.00000000,1,1,3.53067340,1
H01614,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.90523288,1
H01617,ST11,P21,D21,SOUTH,1,RENT,8.00000000,1,1,3.05712516,1
H01619,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,2.29791602,1
H01627,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,3.19793296,1
H01633,ST11,P21,D21,SOUTH,1,RENT,8.00000000,1,1,3.57039045,1
H01639,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,2.52095783,1
H01646,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.99565093,1
H01651,ST11,P21,D21,SOUTH,0,OWN,8.00000000,1,1,2.20826192,1
H01652,ST11,P22,D21,SOUTH,0,OWN,8.00000000,1,1,2.08258866,1
H01659,ST11,P21,D21,SOUTH,0,RENT,8.00000000,1,1,2.43066311,1
H01662,ST11,P22,D21,SOUTH,0,RENT,8.00000000,1,1,1.78368798,1
H01668,ST11,P22,D21,SOUTH,0,OWN,8.00000000,1,1,2.23865818,1
H01669,ST11,P21,D21,SOUTH,0,OWN,8.00000000,1,1,2.13273302,1
H01670,ST11,P22,D21,SOUTH,0,RENT,8.00000000,1,1,2.11925904,1
H01677,ST11,P21,D21,SOUTH,0,RENT,8.00000000,1,1,2.30970761,1
H01688,ST11,P22,D22,SOUTH,1,RENT,8.00000000,1,1,3.15649922,1
H01694,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.71681972,1
H01696,ST11,P22,D22,SOUTH,1,RENT,8.00000000,1,1,3.26167792,1
H01704,ST11,P22,D22,SOUTH,1,RENT,8.00000000,1,1,2.91391503,1
H01725,ST11,P21,D22,SOUTH,1,OWN,8.00000000,1,1,2.81442281,1
H01738,ST11,P22,D22,SOUTH,0,RENT,8.00000000,1,1,1.77356789,1
H01743,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,2.40376184,1
H01746,ST11,P22,D22,SOUTH,0,OWN,8.00000000,1,1,2.30188046,1
H01761,ST12,P23,D23,SOUTH,1,OWN,8.00000000,1,1,3.26398476,1
H01766,ST12,P24,D23,SOUTH,1,RENT,8.00000000,1,1,2.81734370,1
H01769,ST12,P23,D23,SOUTH,1,OWN,8.00000000,1,1,2.43599848,1
H01772,ST12,P24,D23,SOUTH,1,OWN,8.00000000,1,1,3.08967879,1
H01773,ST12,P23,D23,SOUTH,1,OWN,8.00000000,1,1,3.18909113,1
H01780,ST12,P24,D23,SOUTH,1,OWN,8.00000000,1,1,2.68452280,1
H01792,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,1.90725727,1
H01794,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,1.22162377,1
H01795,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,2.67846928,1
H01824,ST12,P24,D23,SOUTH,0,RENT,8.00000000,1,1,2.48282768,1
H01825,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,2.68235903,1
H01826,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,2.37423173,1
H01827,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,2.67266695,1
H01835,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,1.77861660,1
H01838,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,2.29322188,1
H01843,ST12,P23,D24,SOUTH,1,RENT,8.00000000,1,1,3.15463679,1
H01855,ST12,P23,D24,SOUTH,1,OWN,8.00000000,1,1,2.63421461,1
H01859,ST12,P23,D24,SOUTH,1,OWN,8.00000000,1,1,3.21356669,1
H01863,ST12,P23,D24,SOUTH,1,OWN,8.00000000,1,1,2.85023715,1
H01868,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,2.40723337,1
H01882,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,2.20595315,1
H01893,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,2.25993012,1
H01898,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,1.78762736,1
H01904,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,1.79033357,1
H01924,ST13,P26,D25,WEST,1,RENT,8.00000000,1,1,3.52211837,1
H01925,ST13,P25,D25,WEST,1,RENT,8.00000000,1,1,3.57552093,1
H01930,ST13,P26,D25,WEST,1,OWN,8.00000000,1,1,3.28544653,1
H01933,ST13,P25,D25,WEST,1,OWN,8.00000000,1,1,3.06158989,1
H01954,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.40528764,1
H01957,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.65277312,1
H01960,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.92000311,1
H01965,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,1.99332933,1
H01967,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.19826104,1
H01969,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,2.66023260,1
H01983,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.25459752,1
H01986,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.41803649,1
H02000,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.77600708,1
H02003,ST13,P25,D26,WEST,1,OWN,8.00000000,1,1,2.87752450,1
H02016,ST13,P26,D26,WEST,1,OWN,8.00000000,1,1,3.47211513,1
H02019,ST13,P25,D26,WEST,1,OWN,8.00000000,1,1,3.28735500,1
H02030,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.43729717,1
H02034,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.43678927,1
H02036,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.66538587,1
H02039,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.45763488,1
H02062,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.59277600,1
H02071,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.42838942,1
H02076,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.54459278,1
H02077,ST13,P25,D26,WEST,0,RENT,8.00000000,1,1,2.76485193,1
H02086,ST14,P28,D27,WEST,1,RENT,8.00000000,1,1,2.99685444,1
H02105,ST14,P27,D27,WEST,1,OWN,8.00000000,1,1,3.17549464,1
H02118,ST14,P28,D27,WEST,0,OWN,8.00000000,1,1,2.26427012,1
H02121,ST14,P27,D27,WEST,0,OWN,8.00000000,1,1,1.81039770,1
H02128,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,2.57132810,1
H02135,ST14,P27,D27,WEST,0,RENT,8.00000000,1,1,2.46677705,1
H02143,ST14,P27,D27,WEST,0,OWN,8.00000000,1,1,2.37836401,1
H02149,ST14,P27,D27,WEST,0,RENT,8.00000000,1,1,2.81862878,1
H02162,ST14,P28,D28,WEST,1,OWN,8.00000000,1,1,3.04402840,1
H02165,ST14,P27,D28,WEST,1,OWN,8.00000000,1,1,3.51742674,1
H02167,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,3.76522826,1
H02173,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,3.44130596,1
