hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H00419,ST03,P05,D06,EAST,1,RENT,8.00000000,1,1,2.56791139,1
H00430,ST03,P06,D06,EAST,1,OWN,8.00000000,1,1,2.28085875,1
H00442,ST03,P06,D06,EAST,1,OWN,8.00000000,1,1,1.84314440,1
H00444,ST03,P06,D06,EAST,1,RENT,8.00000000,1,1,2.77677850,1
H00451,ST03,P05,D06,EAST,0,RENT,8.00000000,1,1,1.48307092,1
H00465,ST03,P05,D06,EAST,0,RENT,8.00000000,1,1,1.07377992,1
H00468,ST03,P06,D06,EAST,0,RENT,8.00000000,1,1,1.75008305,1
H00473,ST03,P05,D06,EAST,0,RENT,8.00000000,1,1,1.58023127,1
H00476,ST03,P06,D06,EAST,0,OWN,8.00000000,1,1,1.63678228,1
H00491,ST04,P07,D07,EAST,1,OWN,8.00000000,1,1,1.91468483,1
H00497,ST04,P07,D07,EAST,1,OWN,8.00000000,1,1,2.01383938,1
H00498,ST04,P08,D07,EAST,1,OWN,8.00000000,1,1,2.19079664,1
H00504,ST04,P08,D07,EAST,1,OWN,8.00000000,1,1,2.13165110,1
H00519,ST04,P07,D07,EAST,0,RENT,8.00000000,1,1,1.57206312,1
H00525,ST04,P07,D07,EAST,0,RENT,8.00000000,1,1,1.85445611,1
H00526,ST04,P08,D07,EAST,0,RENT,8.00000000,1,1,1.52458382,1
H00534,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.02453403,1
H00536,ST04,P08,D07,EAST,0,RENT,8.00000000,1,1,1.31607728,1
H00545,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,1.55660067,1
H00555,ST04,P07,D07,EAST,0,RENT,8.00000000,1,1,1.49121325,1
H00556,ST04,P08,D07,EAST,0,RENT,8.00000000,1,1,1.72755777,1
H00564,ST04,P08,D08,EAST,1,RENT,8.00000000,1,1,2.48754477,1
H00578,ST04,P08,D08,EAST,1,OWN,8.00000000,1,1,1.62842348,1
H00592,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,0.60490136,1
H00597,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.32853637,1
H00599,ST04,P07,D08,EAST,0,OWN,8.00000000,1,1,1.32087528,1
H00604,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.05553297,1
H00613,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.12337143,1
H00615,ST04,P07,D08,EAST,0,OWN,8.00000000,1,1,0.86479319,1
H00642,ST05,P10,D09,NORTH,1,RENT,8.00000000,1,1,2.36036013,1
H00647,ST05,P09,D09,NORTH,1,RENT,8.00000000,1,1,2.66790059,1
H00670,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,1.96216852,1
H00685,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.84200091,1
H00686,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.63633484,1
H00694,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.80322178,1
H00695,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.76358884,1
H00699,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.44148236,1
H00703,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.53293531,1
H00704,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.58865766,1
H00708,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,2.10745773,1
H00724,ST05,P10,D10,NORTH,1,RENT,8.00000000,1,1,2.53743029,1
H00741,ST05,P09,D10,NORTH,1,RENT,8.00000000,1,1,2.11912332,1
H00742,ST05,P10,D10,NORTH,1,OWN,8.00000000,1,1,2.07452305,1
H00743,ST05,P09,D10,NORTH,1,RENT,8.00000000,1,1,2.86959807,1
H00745,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.25288417,1
H00765,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.81097647,1
H00770,ST05,P10,D10,NORTH,0,RENT,8.00000000,1,1,2.28075494,1
H00780,ST05,P10,D10,NORTH,0,RENT,8.00000000,1,1,1.79016866,1
H00789,ST05,P09,D10,NORTH,0,RENT,8.00000000,1,1,1.88676785,1
H00805,ST06,P11,D11,NORTH,1,OWN,8.00000000,1,1,1.96892098,1
H00837,ST06,P11,D11,NORTH,0,RENT,8.00000000,1,1,1.84846103,1
H00838,ST06,P12,D11,NORTH,0,RENT,8.00000000,1,1,1.66737497,1
H00839,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.45077648,1
H00844,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.44184614,1
H00850,ST06,P12,D11,NORTH,0,RENT,8.00000000,1,1,1.52331296,1
H00855,ST06,P11,D11,NORTH,0,RENT,8.00000000,1,1,2.10053295,1
H00864,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.87594122,1
H00865,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.72131581,1
H00868,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.26516458,1
H00874,ST06,P12,D11,NORTH,0,RENT,8.00000000,1,1,2.07680109,1
H00887,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,2.65007877,1
H00906,ST06,P12,D12,NORTH,1,RENT,8.00000000,1,1,2.39752162,1
H00911,ST06,P11,D12,NORTH,1,OWN,8.00000000,1,1,2.17622025,1
H00925,ST06,P11,D12,NORTH,0,OWN,8.00000000,1,1,1.51092543,1
H00931,ST06,P11,D12,NORTH,0,OWN,8.00000000,1,1,1.59816680,1
H00935,ST06,P11,D12,NORTH,0,OWN,8.00000000,1,1,1.58693609,1
H00944,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.72247329,1
H00948,ST06,P12,D12,NORTH,0,RENT,8.00000000,1,1,2.03571586,1
H00958,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.89780064,1
H00971,ST07,P13,D13,NORTH,1,RENT,8.00000000,1,1,2.47084781,1
H00997,ST07,P13,D13,NORTH,1,RENT,8.00000000,1,1,2.63351856,1
H01000,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.63617231,1
H01007,ST07,P13,D13,NORTH,1,RENT,8.00000000,1,1,2.26883463,1
H01017,ST07,P13,D13,NORTH,0,OWN,8.00000000,1,1,1.97699311,1
H01021,ST07,P13,D13,NORTH,0,OWN,8.00000000,1,1,1.96631665,1
H01022,ST07,P14,D13,NORTH,0,OWN,8.00000000,1,1,1.69216946,1
H01030,ST07,P14,D13,NORTH,0,RENT,8.00000000,1,1,2.11624256,1
H01037,ST07,P13,D13,NORTH,0,OWN,8.00000000,1,1,1.37426951,1
H01042,ST07,P14,D14,NORTH,1,OWN,8.00000000,1,1,2.21448785,1
H01045,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.67467283,1
H01060,ST07,P14,D14,NORTH,1,OWN,8.00000000,1,1,2.34629310,1
H01064,ST07,P14,D14,NORTH,1,RENT,8.00000000,1,1,2.87513649,1
H01072,ST07,P14,D14,NORTH,1,RENT,8.00000000,1,1,2.61879261,1
H01084,ST07,P14,D14,NORTH,1,RENT,8.00000000,1,1,2.67600627,1
H01087,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.91170035,1
H01113,ST07,P13,D14,NORTH,0,RENT,8.00000000,1,1,1.66766413,1
H01114,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,2.03800778,1
H01117,ST07,P13,D14,NORTH,0,RENT,8.00000000,1,1,2.02955837,1
H01118,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,1.66487408,1
H01125,ST08,P15,D15,NORTH,1,RENT,8.00000000,1,1,2.69966560,1
H01134,ST08,P16,D15,NORTH,1,OWN,8.00000000,1,1,2.28628410,1
H01137,ST08,P15,D15,NORTH,1,RENT,8.00000000,1,1,2.58836975,1
H01148,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,1.73029220,1
H01158,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.52686553,1
H01159,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,2.14993504,1
H01161,ST08,P15,D15,NORTH,0,OWN,8.00000000,1,1,1.71067682,1
H01162,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.61661349,1
H01165,ST08,P15,D15,NORTH,0,OWN,8.00000000,1,1,1.74139914,1
H01173,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,1.58421284,1
H01182,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,1.92298244,1
H01184,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.45444729,1
H01196,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.40856173,1
H01209,ST08,P15,D16,NORTH,1,OWN,8.00000000,1,1,2.26534979,1
H01220,ST08,P16,D16,NORTH,1,RENT,8.00000000,1,1,2.85064275,1
H01241,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,0.97367600,1
H01264,ST08,P16,D16,NORTH,0,RENT,8.00000000,1,1,1.80694511,1
H01269,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,1.74461126,1
H01278,ST08,P16,D16,NORTH,0,OWN,8.00000000,1,1,1.21455659,1
H01279,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,1.93179639,1
H01286,ST09,P18,D17,SOUTH,1,OWN,8.00000000,1,1,2.49653776,1
H01300,ST09,P18,D17,SOUTH,1,RENT,8.00000000,1,1,2.92415979,1
H01307,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.14930676,1
H01316,ST09,P18,D17,SOUTH,0,RENT,8.00000000,1,1,2.25106721,1
H01321,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.09759415,1
H01334,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.57162484,1
H01343,ST09,P17,D17,SOUTH,0,OWN,8.00000000,1,1,2.00957227,1
H01350,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.55713661,1
H01355,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.12733805,1
H01356,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.76323184,1
H01359,ST09,P17,D17,SOUTH,0,OWN,8.00000000,1,1,1.70027842,1
H01364,ST09,P18,D18,SOUTH,1,RENT,8.00000000,1,1,2.91289036,1
H01387,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,1.77137779,1
H01388,ST09,P18,D18,SOUTH,0,RENT,8.00000000,1,1,2.25580057,1
H01391,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.36185588,1
H01407,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.27288697,1
H01418,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,2.04357487,1
H01419,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.05077149,1
H01431,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.61170249,1
H01432,ST09,P18,D18,SOUTH,0,RENT,8.00000000,1,1,2.14331851,1
H01447,ST10,P19,D19,SOUTH,1,RENT,8.00000000,1,1,3.06808932,1
H01453,ST10,P19,D19,SOUTH,1,OWN,8.00000000,1,1,3.31419938,1
H01460,ST10,P20,D19,SOUTH,1,OWN,8.00000000,1,1,2.54101508,1
H01481,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.40400684,1
H01495,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,1.63205475,1
H01501,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,1.57540953,1
H01502,ST10,P20,D19,SOUTH,0,OWN,8.00000000,1,1,1.48180049,1
H01506,ST10,P20,D19,SOUTH,0,RENT,8.00000000,1,1,2.33089639,1
H01511,ST10,P19,D19,SOUTH,0,RENT,8.00000000,1,1,2.57310117,1
H01522,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,2.89839076,1
H01528,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,3.31044023,1
H01537,ST10,P19,D20,SOUTH,1,OWN,8.00000000,1,1,2.40397459,1
H01550,ST10,P20,D20,SOUTH,1,OWN,8.00000000,1,1,2.88359148,1
H01553,ST10,P19,D20,SOUTH,1,OWN,8.00000000,1,1,2.35196430,1
H01554,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,3.20264883,1
H01567,ST10,P19,D20,SOUTH,0,RENT,8.00000000,1,1,2.27781251,1
H01572,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,2.09636067,1
H01584,ST10,P20,D20,SOUTH,0,RENT,8.00000000,1,1,2.12142508,1
H01592,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,2.06633876,1
H01593,ST10,P19,D20,SOUTH,0,RENT,8.00000000,1,1,1.90369190,1
H01602,ST11,P22,D21,SOUTH,1,RENT,8.00000000,1,1,2.87723006,1
H01621,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,2.77195425,1
H01623,ST11,P21,D21,SOUTH,1,RENT,8.00000000,1,1,3.31483736,1
H01639,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,2.52095783,1
H01642,ST11,P22,D21,SOUTH,1,RENT,8.00000000,1,1,3.31130252,1
H01666,ST11,P22,D21,SOUTH,0,RENT,8.00000000,1,1,2.06664606,1
H01672,ST11,P22,D21,SOUTH,0,RENT,8.00000000,1,1,2.06260959,1
H01683,ST11,P21,D22,SOUTH,1,RENT,8.00000000,1,1,3.05193396,1
H01717,ST11,P21,D22,SOUTH,1,OWN,8.00000000,1,1,2.56665537,1
H01722,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.71430107,1
H01723,ST11,P21,D22,SOUTH,1,RENT,8.00000000,1,1,3.14091891,1
H01724,ST11,P22,D22,SOUTH,1,RENT,8.00000000,1,1,2.93490348,1
H01729,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,1.84977630,1
H01734,ST11,P22,D22,SOUTH,0,RENT,8.00000000,1,1,2.08492918,1
H01738,ST11,P22,D22,SOUTH,0,RENT,8.00000000,1,1,1.77356789,1
H01743,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,2.40376184,1
H01744,ST11,P22,D22,SOUTH,0,OWN,8.00000000,1,1,2.20683035,1
H01747,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,2.22145516,1
H01750,ST11,P22,D22,SOUTH,0,RENT,8.00000000,1,1,2.60875898,1
H01757,ST11,P21,D22,SOUTH,0,RENT,8.00000000,1,1,2.11460500,1
H01762,ST12,P24,D23,SOUTH,1,OWN,8.00000000,1,1,3.17869056,1
H01774,ST12,P24,D23,SOUTH,1,RENT,8.00000000,1,1,3.68860751,1
H01792,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,1.90725727,1
H01799,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,2.50052821,1
H01809,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,1.98997650,1
H01812,ST12,P24,D23,SOUTH,0,RENT,8.00000000,1,1,2.58714487,1
H01815,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,1.72158221,1
H01825,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,2.68235903,1
H01829,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,1.82859797,1
H01843,ST12,P23,D24,SOUTH,1,RENT,8.00000000,1,1,3.15463679,1
H01844,ST12,P24,D24,SOUTH,1,RENT,8.00000000,1,1,2.90738372,1
H01845,ST12,P23,D24,SOUTH,1,OWN,8.00000000,1,1,2.74991177,1
H01868,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,2.40723337,1
H01872,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,2.29810733,1
H01880,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,2.10602279,1
H01895,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,2.09067130,1
H01907,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,1.88370037,1
H01908,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,1.71989280,1
H01909,ST12,P23,D24,SOUTH,0,RENT,8.00000000,1,1,2.42519066,1
H01916,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,1.87238876,1
H01943,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.38101553,1
H01948,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.26829406,1
H01951,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,3.18922685,1
H01953,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.70679035,1
H01954,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.40528764,1
H01962,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.84417308,1
H01963,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.07010896,1
H01967,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.19826104,1
H01976,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.95364884,1
H02000,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.77600708,1
H02011,ST13,P25,D26,WEST,1,OWN,8.00000000,1,1,3.02396492,1
H02026,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.58296281,1
H02032,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.81878954,1
H02057,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.39797556,1
H02059,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.68212632,1
H02067,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,1.84469255,1
H02070,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.44040482,1
H02071,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.42838942,1
H02074,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.59340923,1
H02080,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.71586565,1
H02090,ST14,P28,D27,WEST,1,OWN,8.00000000,1,1,3.16866177,1
H02091,ST14,P27,D27,WEST,1,RENT,8.00000000,1,1,3.28391223,1
H02103,ST14,P27,D27,WEST,1,RENT,8.00000000,1,1,3.39880392,1
H02117,ST14,P27,D27,WEST,0,OWN,8.00000000,1,1,2.51263080,1
H02119,ST14,P27,D27,WEST,0,RENT,8.00000000,1,1,2.81293975,1
H02122,ST14,P28,D27,WEST,0,OWN,8.00000000,1,1,2.65126877,1
H02124,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,2.79905136,1
H02140,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,2.90620179,1
H02159,ST14,P27,D27,WEST,0,RENT,8.00000000,1,1,2.51249467,1
H02164,ST14,P28,D28,WEST,1,RENT,8.00000000,1,1,4.01550261,1
H02166,ST14,P28,D28,WEST,1,OWN,8.00000000,1,1,3.13844693,1
H02184,ST14,P28,D28,WEST,1,OWN,8.00000000,1,1,3.38498090,1
H02185,ST14,P27,D28,WEST,1,OWN,8.00000000,1,1,3.24356903,1
H02189,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,4.02997106,1
H02192,ST14,P28,D28,WEST,1,OWN,8.00000000,1,1,3.03953646,1
H02198,ST14,P28,D28,WEST,0,RENT,8.00000000,1,1,2.18847182,1
H02199,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,2.65430908,1
H02209,ST14,P27,D28,WEST,0,RENT,8.00000000,1,1,2.50770722,1
H02229,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,2.22314652,1
H02238,ST14,P28,D28,WEST,0,OWN,8.00000000,1,1,2.38366112,1
H02252,ST15,P30,D29,WEST,1,OWN,8.00000000,1,1,2.87447088,1
H02255,ST15,P29,D29,WEST,1,RENT,8.00000000,1,1,3.93410092,1
H02257,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,3.33349744,1
H02261,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,3.14475976,1
H02262,ST15,P30,D29,WEST,1,OWN,8.00000000,1,1,3.10799526,1
H02274,ST15,P30,D29,WEST,1,RENT,8.00000000,1,1,3.21588920,1
H02284,ST15,P30,D29,WEST,1,OWN,8.00000000,1,1,2.89792155,1
H02287,ST15,P29,D29,WEST,0,OWN,8.00000000,1,1,2.59171255,1
H02289,ST15,P29,D29,WEST,0,RENT,8.00000000,1,1,2.49575397,1
H02306,ST15,P30,D29,WEST,0,RENT,8.00000000,1,1,2.34742598,1
H02309,ST15,P29,D29,WEST,0,OWN,8.00000000,1,1,2.67292748,1
H02320,ST15,P30,D29,WEST,0,OWN,8.00000000,1,1,2.44548853,1
H02327,ST15,P29,D30,WEST,1,RENT,8.00000000,1,1,4.18899534,1
H02338,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.86825716,1
H02344,ST15,P30,D30,WEST,1,OWN,8.00000000,1,1,2.67751094,1
H02351,ST15,P29,D30,WEST,1,RENT,8.00000000,1,1,3.48676023,1
H02358,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.36857011,1
H02359,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,3.39041292,1
H02361,ST15,P29,D30,WEST,1,RENT,8.00000000,1,1,3.42765526,1
H02364,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.89445801,1
H02418,ST16,P32,D31,WEST,1,OWN,8.00000000,1,1,3.51568203,1
H02419,ST16,P31,D31,WEST,1,OWN,8.00000000,1,1,3.23475271,1
H02428,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.52887770,1
H02434,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.65821112,1
H02444,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.06219320,1
H02447,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.77931526,1
H02462,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.58988102,1
H02463,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.54495886,1
H02464,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,3.11379153,1
H02471,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.23121418,1
H02472,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.53972785,1
H02478,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.17922653,1
H02481,ST16,P31,D32,WEST,1,RENT,8.00000000,1,1,3.50800326,1
H02494,ST16,P32,D32,WEST,1,RENT,8.00000000,1,1,3.01760453,1
H02499,ST16,P31,D32,WEST,1,OWN,8.00000000,1,1,3.40760006,1
H02512,ST16,P32,D32,WEST,0,OWN,8.00000000,1,1,2.51991099,1
H02513,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.33368417,1
H02527,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.67746928,1
H02537,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.03683272,1
H02559,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.56916503,1
