hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H00493,ST04,P07,D07,EAST,1,RENT,8.00000000,1,1,2.03737034,1
H00499,ST04,P07,D07,EAST,1,RENT,8.00000000,1,1,2.49822885,1
H00518,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.00432720,1
H00525,ST04,P07,D07,EAST,0,RENT,8.00000000,1,1,1.85445611,2
H00537,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,0.96161969,1
H00538,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.59656795,1
H00542,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.27040674,4
H00550,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.08630486,1
H00554,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.27942276,1
H00558,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.19059317,1
H00563,ST04,P07,D08,EAST,1,RENT,8.00000000,1,1,2.17455737,1
H00564,ST04,P08,D08,EAST,1,RENT,8.00000000,1,1,2.48754477,1
H00577,ST04,P07,D08,EAST,1,RENT,8.00000000,1,1,2.64886374,2
H00586,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.52100404,1
H00591,ST04,P07,D08,EAST,0,OWN,8.00000000,1,1,0.91475333,1
H00593,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.20204084,4
H00596,ST04,P08,D08,EAST,0,OWN,8.00000000,1,1,1.03711043,1
H00612,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.89348380,1
H00615,ST04,P07,D08,EAST,0,OWN,8.00000000,1,1,0.86479319,3
H00631,ST04,P07,D08,EAST,0,OWN,8.00000000,1,1,0.99440744,4
H00635,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.47648123,2
H00636,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.25346665,2
H00642,ST05,P10,D09,NORTH,1,RENT,8.00000000,1,1,2.36036013,3
H00650,ST05,P10,D09,NORTH,1,OWN,8.00000000,1,1,2.54341926,2
H00654,ST05,P10,D09,NORTH,1,RENT,8.00000000,1,1,2.83863558,1
H00661,ST05,P09,D09,NORTH,1,RENT,8.00000000,1,1,2.64762753,5
H00670,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,1.96216852,1
H00674,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,1.95660454,2
H00675,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.49190500,1
H00681,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.87927808,2
H00685,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.84200091,2
H00690,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.70658903,4
H00695,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.76358884,2
H00697,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.84190487,1
H00706,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,1.84090484,2
H00709,ST05,P09,D09,NORTH,0,RENT,8.00000000,1,1,2.19502560,1
H00727,ST05,P09,D10,NORTH,1,OWN,8.00000000,1,1,2.30997307,3
H00730,ST05,P10,D10,NORTH,1,RENT,8.00000000,1,1,2.31878456,2
H00747,ST05,P09,D10,NORTH,0,RENT,8.00000000,1,1,2.58908915,1
H00751,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.70995431,5
H00758,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.37813191,2
H00767,ST05,P09,D10,NORTH,0,RENT,8.00000000,1,1,2.40287502,1
H00782,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.66256710,1
H00788,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.79438687,1
H00795,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,2.22551340,5
H00798,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.86582650,1
H00803,ST06,P11,D11,NORTH,1,RENT,8.00000000,1,1,2.90513361,1
H00811,ST06,P11,D11,NORTH,1,OWN,8.00000000,1,1,2.67854428,3
H00817,ST06,P11,D11,NORTH,1,RENT,8.00000000,1,1,2.69451506,1
H00822,ST06,P12,D11,NORTH,1,OWN,8.00000000,1,1,2.13992053,1
H00840,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.06715668,2
H00853,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.15129488,1
H00857,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.82983124,1
H00858,ST06,P12,D11,NORTH,0,RENT,8.00000000,1,1,1.65558545,1
H00873,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.55637468,1
H00878,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.86131573,4
H00879,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.40527395,1
H00885,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,2.94544689,4
H00888,ST06,P12,D12,NORTH,1,OWN,8.00000000,1,1,2.12973631,1
H00890,ST06,P12,D12,NORTH,1,OWN,8.00000000,1,1,1.83603884,1
H00892,ST06,P12,D12,NORTH,1,OWN,8.00000000,1,1,2.30473906,1
H00895,ST06,P11,D12,NORTH,1,OWN,8.00000000,1,1,2.70164018,1
H00897,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,3.05904870,1
H00904,ST06,P12,D12,NORTH,1,RENT,8.00000000,1,1,1.97674120,1
H00905,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,2.52876849,5
H00906,ST06,P12,D12,NORTH,1,RENT,8.00000000,1,1,2.39752162,1
H00916,ST06,P12,D12,NORTH,1,RENT,8.00000000,1,1,2.27352612,3
H00922,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.19970891,1
H00928,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.54698516,2
H00937,ST06,P11,D12,NORTH,0,RENT,8.00000000,1,1,1.85192762,1
H00976,ST07,P14,D13,NORTH,1,RENT,8.00000000,1,1,2.32813617,4
H00980,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.49810510,1
H00981,ST07,P13,D13,NORTH,1,RENT,8.00000000,1,1,2.78181979,1
H00982,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.17663714,1
H00995,ST07,P13,D13,NORTH,1,OWN,8.00000000,1,1,2.36599089,1
H00997,ST07,P13,D13,NORTH,1,RENT,8.00000000,1,1,2.63351856,4
H01000,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.63617231,3
H01004,ST07,P14,D13,NORTH,1,RENT,8.00000000,1,1,2.87167742,1
H01012,ST07,P14,D13,NORTH,0,OWN,8.00000000,1,1,1.17990035,2
H01027,ST07,P13,D13,NORTH,0,OWN,8.00000000,1,1,1.17737561,1
H01046,ST07,P14,D14,NORTH,1,RENT,8.00000000,1,1,2.81653624,3
H01060,ST07,P14,D14,NORTH,1,OWN,8.00000000,1,1,2.34629310,1
H01067,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,3.46553851,1
H01075,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.75932077,1
H01076,ST07,P14,D14,NORTH,1,RENT,8.00000000,1,1,2.72630740,1
H01079,ST07,P13,D14,NORTH,1,OWN,8.00000000,1,1,2.16507538,5
H01081,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.39737289,1
H01085,ST07,P13,D14,NORTH,1,OWN,8.00000000,1,1,2.63739770,2
H01089,ST07,P13,D14,NORTH,0,OWN,8.00000000,1,1,2.11581142,1
H01102,ST07,P14,D14,NORTH,0,OWN,8.00000000,1,1,1.52272404,3
H01104,ST07,P14,D14,NORTH,0,OWN,8.00000000,1,1,1.43480417,1
H01105,ST07,P13,D14,NORTH,0,OWN,8.00000000,1,1,1.29455252,1
H01112,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,2.05079310,2
H01113,ST07,P13,D14,NORTH,0,RENT,8.00000000,1,1,1.66766413,3
H01121,ST08,P15,D15,NORTH,1,OWN,8.00000000,1,1,2.48423408,1
H01134,ST08,P16,D15,NORTH,1,OWN,8.00000000,1,1,2.28628410,2
H01145,ST08,P15,D15,NORTH,0,OWN,8.00000000,1,1,1.36161988,1
H01146,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,1.89185128,1
H01149,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,1.67021033,1
H01156,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.41423328,5
H01164,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.70024687,1
H01178,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.64971577,1
H01185,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,1.95197120,2
H01188,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.48483042,5
H01206,ST08,P16,D16,NORTH,1,RENT,8.00000000,1,1,2.12424144,1
H01210,ST08,P16,D16,NORTH,1,RENT,8.00000000,1,1,2.34909627,1
H01221,ST08,P15,D16,NORTH,1,RENT,8.00000000,1,1,2.81437291,1
H01228,ST08,P16,D16,NORTH,0,RENT,8.00000000,1,1,2.12540598,1
H01236,ST08,P16,D16,NORTH,0,RENT,8.00000000,1,1,1.91126366,1
H01239,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,1.93050356,2
H01241,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,0.97367600,1
H01245,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,1.44016580,1
H01251,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,1.38921624,1
H01253,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,1.36152275,1
H01258,ST08,P16,D16,NORTH,0,RENT,8.00000000,1,1,1.91573685,1
H01261,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,2.26508865,1
H01266,ST08,P16,D16,NORTH,0,OWN,8.00000000,1,1,1.65823567,1
H01269,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,1.74461126,3
H01288,ST09,P18,D17,SOUTH,1,OWN,8.00000000,1,1,2.82514010,1
H01295,ST09,P17,D17,SOUTH,1,OWN,8.00000000,1,1,2.79667563,2
H01297,ST09,P17,D17,SOUTH,1,RENT,8.00000000,1,1,3.27105283,5
H01300,ST09,P18,D17,SOUTH,1,RENT,8.00000000,1,1,2.92415979,1
H01307,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.14930676,1
H01320,ST09,P18,D17,SOUTH,0,RENT,8.00000000,1,1,2.57423831,1
H01328,ST09,P18,D17,SOUTH,0,RENT,8.00000000,1,1,2.09834815,1
H01330,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.69784591,2
H01337,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.27080978,1
H01347,ST09,P17,D17,SOUTH,0,OWN,8.00000000,1,1,2.08258120,1
H01348,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,2.30045358,3
H01352,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.98257799,2
H01356,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.76323184,1
H01358,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,2.16894129,4
H01360,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,2.14874373,1
H01363,ST09,P17,D18,SOUTH,1,RENT,8.00000000,1,1,3.50049766,1
H01367,ST09,P17,D18,SOUTH,1,OWN,8.00000000,1,1,3.06417645,3
H01369,ST09,P17,D18,SOUTH,1,OWN,8.00000000,1,1,3.05067129,1
H01385,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.39865907,3
H01404,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,2.48821108,1
H01413,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.84008603,1
H01420,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,1.97966729,2
H01427,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.13472388,1
H01433,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.38376007,3
H01446,ST10,P20,D19,SOUTH,1,OWN,8.00000000,1,1,2.69365215,3
H01447,ST10,P19,D19,SOUTH,1,RENT,8.00000000,1,1,3.06808932,1
H01450,ST10,P20,D19,SOUTH,1,RENT,8.00000000,1,1,3.22525651,1
H01475,ST10,P19,D19,SOUTH,1,RENT,8.00000000,1,1,3.16442958,2
H01477,ST10,P19,D19,SOUTH,0,RENT,8.00000000,1,1,2.12544308,1
H01483,ST10,P19,D19,SOUTH,0,RENT,8.00000000,1,1,2.44040073,1
H01485,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.49635345,1
H01486,ST10,P20,D19,SOUTH,0,OWN,8.00000000,1,1,2.08919581,5
H01488,ST10,P20,D19,SOUTH,0,RENT,8.00000000,1,1,2.10021389,1
H01493,ST10,P19,D19,SOUTH,0,RENT,8.00000000,1,1,2.59752078,2
H01495,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,1.63205475,3
H01515,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.33614271,1
H01516,ST10,P20,D19,SOUTH,0,OWN,8.00000000,1,1,1.61160429,1
H01533,ST10,P19,D20,SOUTH,1,OWN,8.00000000,1,1,2.61114890,1
H01546,ST10,P20,D20,SOUTH,1,OWN,8.00000000,1,1,2.90784799,3
H01552,ST10,P20,D20,SOUTH,1,OWN,8.00000000,1,1,2.43647762,1
H01553,ST10,P19,D20,SOUTH,1,OWN,8.00000000,1,1,2.35196430,1
H01556,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,3.48712373,1
H01560,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,2.07068644,2
H01566,ST10,P20,D20,SOUTH,0,RENT,8.00000000,1,1,2.35871616,1
H01575,ST10,P19,D20,SOUTH,0,RENT,8.00000000,1,1,2.19817706,3
H01589,ST10,P19,D20,SOUTH,0,OWN,8.00000000,1,1,1.71479174,3
H01590,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,2.26773925,1
H01598,ST10,P20,D20,SOUTH,0,RENT,8.00000000,1,1,2.57015673,3
H01604,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.55710065,5
H01606,ST11,P22,D21,SOUTH,1,RENT,8.00000000,1,1,3.42708629,3
H01621,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,2.77195425,1
H01627,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,3.19793296,3
H01637,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,2.81287445,1
H01645,ST11,P21,D21,SOUTH,1,RENT,8.00000000,1,1,2.66658946,1
H01650,ST11,P22,D21,SOUTH,0,OWN,8.00000000,1,1,2.10197842,1
H01661,ST11,P21,D21,SOUTH,0,RENT,8.00000000,1,1,2.37598283,1
H01665,ST11,P21,D21,SOUTH,0,OWN,8.00000000,1,1,2.17669239,3
H01671,ST11,P21,D21,SOUTH,0,RENT,8.00000000,1,1,2.37072325,1
H01675,ST11,P21,D21,SOUTH,0,OWN,8.00000000,1,1,2.17575991,1
H01687,ST11,P21,D22,SOUTH,1,OWN,8.00000000,1,1,2.85964283,1
H01692,ST11,P22,D22,SOUTH,1,RENT,8.00000000,1,1,3.05897695,3
H01703,ST11,P21,D22,SOUTH,1,RENT,8.00000000,1,1,3.27862425,3
H01705,ST11,P21,D22,SOUTH,1,RENT,8.00000000,1,1,3.09079098,1
H01706,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.97780631,2
H01716,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.64230312,1
H01720,ST11,P22,D22,SOUTH,1,RENT,8.00000000,1,1,2.93541128,1
H01722,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.71430107,1
H01734,ST11,P22,D22,SOUTH,0,RENT,8.00000000,1,1,2.08492918,4
H01737,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,2.25258490,1
H01746,ST11,P22,D22,SOUTH,0,OWN,8.00000000,1,1,2.30188046,1
H01748,ST11,P22,D22,SOUTH,0,RENT,8.00000000,1,1,2.18519338,1
H01760,ST11,P22,D22,SOUTH,0,OWN,8.00000000,1,1,1.82025891,1
H01763,ST12,P23,D23,SOUTH,1,OWN,8.00000000,1,1,3.35308734,1
H01764,ST12,P24,D23,SOUTH,1,RENT,8.00000000,1,1,3.11502353,1
H01766,ST12,P24,D23,SOUTH,1,RENT,8.00000000,1,1,2.81734370,2
H01772,ST12,P24,D23,SOUTH,1,OWN,8.00000000,1,1,3.08967879,1
H01779,ST12,P23,D23,SOUTH,1,RENT,8.00000000,1,1,2.99981146,3
H01785,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,2.18926424,1
H01788,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,2.29038649,3
H01802,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,2.18149747,1
H01807,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,1.65537967,2
H01813,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,2.02516334,1
H01821,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,2.35112209,1
H01824,ST12,P24,D23,SOUTH,0,RENT,8.00000000,1,1,2.48282768,3
H01830,ST12,P24,D23,SOUTH,0,RENT,8.00000000,1,1,2.41901982,1
H01842,ST12,P24,D24,SOUTH,1,OWN,8.00000000,1,1,2.57848224,1
H01867,ST12,P23,D24,SOUTH,0,RENT,8.00000000,1,1,2.45698032,1
H01875,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,1.95023194,1
H01876,ST12,P24,D24,SOUTH,0,RENT,8.00000000,1,1,2.10974835,1
H01897,ST12,P23,D24,SOUTH,0,RENT,8.00000000,1,1,2.85750554,3
H01901,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,1.85783953,1
H01906,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,2.22575099,4
H01907,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,1.88370037,1
H01914,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,1.29636650,1
H01916,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,1.87238876,1
H01919,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,2.37887218,1
H01933,ST13,P25,D25,WEST,1,OWN,8.00000000,1,1,3.06158989,2
H01938,ST13,P26,D25,WEST,1,RENT,8.00000000,1,1,3.40449788,1
H01954,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.40528764,1
H01960,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.92000311,2
H01975,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.36635438,3
H01981,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,2.58399210,1
H01982,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.73900951,2
H01993,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,2.26648675,1
H02005,ST13,P25,D26,WEST,1,RENT,8.00000000,1,1,3.30293808,1
H02008,ST13,P26,D26,WEST,1,OWN,8.00000000,1,1,3.03268201,1
H02011,ST13,P25,D26,WEST,1,OWN,8.00000000,1,1,3.02396492,2
H02025,ST13,P25,D26,WEST,0,RENT,8.00000000,1,1,2.82518641,2
H02031,ST13,P25,D26,WEST,0,RENT,8.00000000,1,1,2.47562482,3
H02033,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.91647297,1
H02042,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.06788416,3
H02045,ST13,P25,D26,WEST,0,RENT,8.00000000,1,1,2.74293048,3
H02050,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.80755281,1
H02052,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.66451258,5
H02054,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.86160531,2
H02060,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.76331500,5
H02063,ST13,P25,D26,WEST,0,RENT,8.00000000,1,1,2.79754923,1
H02064,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.51651880,1
H02071,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.42838942,1
H02076,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.54459278,1
H02082,ST14,P28,D27,WEST,1,RENT,8.00000000,1,1,3.59503127,1
H02085,ST14,P27,D27,WEST,1,OWN,8.00000000,1,1,3.06820970,1
H02087,ST14,P27,D27,WEST,1,OWN,8.00000000,1,1,3.09713392,1
H02092,ST14,P28,D27,WEST,1,OWN,8.00000000,1,1,3.35351271,1
H02096,ST14,P28,D27,WEST,1,RENT,8.00000000,1,1,3.49207302,1
H02097,ST14,P27,D27,WEST,1,RENT,8.00000000,1,1,3.33048706,5
H02103,ST14,P27,D27,WEST,1,RENT,8.00000000,1,1,3.39880392,2
H02120,ST14,P28,D27,WEST,0,OWN,8.00000000,1,1,2.30827290,2
H02124,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,2.79905136,1
H02144,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,3.07173472,3
H02151,ST14,P27,D27,WEST,0,RENT,8.00000000,1,1,2.26771879,5
H02154,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,3.08770538,1
