hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H00340,ST03,P06,D05,EAST,1,OWN,8.00000000,1,1,1.82784331,1
H00365,ST03,P05,D05,EAST,1,RENT,8.00000000,1,1,2.59818566,1
H00369,ST03,P05,D05,EAST,0,RENT,8.00000000,1,1,1.88987671,1
H00376,ST03,P06,D05,EAST,0,OWN,8.00000000,1,1,1.41091346,1
H00377,ST03,P05,D05,EAST,0,RENT,8.00000000,1,1,1.62471864,1
H00380,ST03,P06,D05,EAST,0,RENT,8.00000000,1,1,1.33517948,1
H00384,ST03,P06,D05,EAST,0,RENT,8.00000000,1,1,1.64927218,1
H00386,ST03,P06,D05,EAST,0,OWN,8.00000000,1,1,1.02073085,1
H00390,ST03,P06,D05,EAST,0,OWN,8.00000000,1,1,0.86393152,1
H00396,ST03,P06,D05,EAST,0,OWN,8.00000000,1,1,1.29384141,1
H00399,ST03,P05,D05,EAST,0,RENT,8.00000000,1,1,1.41839301,1
H00400,ST03,P06,D05,EAST,0,OWN,8.00000000,1,1,1.66490235,1
H00403,ST03,P05,D06,EAST,1,RENT,8.00000000,1,1,2.40807784,1
H00404,ST03,P06,D06,EAST,1,OWN,8.00000000,1,1,1.79765021,1
H00422,ST03,P06,D06,EAST,1,RENT,8.00000000,1,1,2.28059186,1
H00449,ST03,P05,D06,EAST,0,OWN,8.00000000,1,1,1.18317451,1
H00465,ST03,P05,D06,EAST,0,RENT,8.00000000,1,1,1.07377992,1
H00467,ST03,P05,D06,EAST,0,OWN,8.00000000,1,1,1.16947090,1
H00479,ST03,P05,D06,EAST,0,OWN,8.00000000,1,1,1.69693011,1
H00482,ST04,P08,D07,EAST,1,RENT,8.00000000,1,1,2.10729987,1
H00483,ST04,P07,D07,EAST,1,OWN,8.00000000,1,1,1.93735717,1
H00484,ST04,P08,D07,EAST,1,OWN,8.00000000,1,1,2.32140554,1
H00485,ST04,P07,D07,EAST,1,OWN,8.00000000,1,1,2.32500843,1
H00508,ST04,P08,D07,EAST,0,RENT,8.00000000,1,1,1.84788562,1
H00516,ST04,P08,D07,EAST,0,RENT,8.00000000,1,1,1.75517240,1
H00517,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,1.42303716,1
H00521,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,1.32292284,1
H00527,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,0.86874418,1
H00538,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.59656795,1
H00542,ST04,P08,D07,EAST,0,OWN,8.00000000,1,1,1.27040674,1
H00543,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,1.63272375,1
H00547,ST04,P07,D07,EAST,0,OWN,8.00000000,1,1,0.62211860,1
H00555,ST04,P07,D07,EAST,0,RENT,8.00000000,1,1,1.49121325,1
H00556,ST04,P08,D07,EAST,0,RENT,8.00000000,1,1,1.72755777,1
H00567,ST04,P07,D08,EAST,1,RENT,8.00000000,1,1,2.00706750,1
H00571,ST04,P07,D08,EAST,1,OWN,8.00000000,1,1,1.66137153,1
H00572,ST04,P08,D08,EAST,1,OWN,8.00000000,1,1,2.06661449,1
H00583,ST04,P07,D08,EAST,1,OWN,8.00000000,1,1,2.25189208,1
H00588,ST04,P08,D08,EAST,0,OWN,8.00000000,1,1,1.21075213,1
H00592,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,0.60490136,1
H00597,ST04,P07,D08,EAST,0,RENT,8.00000000,1,1,1.32853637,1
H00608,ST04,P08,D08,EAST,0,RENT,8.00000000,1,1,1.73738028,1
H00638,ST04,P08,D08,EAST,0,OWN,8.00000000,1,1,1.46150222,1
H00642,ST05,P10,D09,NORTH,1,RENT,8.00000000,1,1,2.36036013,1
H00651,ST05,P09,D09,NORTH,1,OWN,8.00000000,1,1,2.28238928,1
H00653,ST05,P09,D09,NORTH,1,OWN,8.00000000,1,1,2.54407037,1
H00654,ST05,P10,D09,NORTH,1,RENT,8.00000000,1,1,2.83863558,1
H00663,ST05,P09,D09,NORTH,1,RENT,8.00000000,1,1,2.69542632,1
H00667,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.60821483,1
H00671,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.57869623,1
H00676,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.80358459,1
H00681,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.87927808,1
H00684,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,1.93615204,1
H00702,ST05,P10,D09,NORTH,0,OWN,8.00000000,1,1,1.33584239,1
H00714,ST05,P10,D09,NORTH,0,RENT,8.00000000,1,1,2.03822762,1
H00715,ST05,P09,D09,NORTH,0,RENT,8.00000000,1,1,1.84804478,1
H00719,ST05,P09,D09,NORTH,0,OWN,8.00000000,1,1,1.40311662,1
H00724,ST05,P10,D10,NORTH,1,RENT,8.00000000,1,1,2.53743029,1
H00734,ST05,P10,D10,NORTH,1,RENT,8.00000000,1,1,2.49280156,1
H00735,ST05,P09,D10,NORTH,1,RENT,8.00000000,1,1,2.32188012,1
H00743,ST05,P09,D10,NORTH,1,RENT,8.00000000,1,1,2.86959807,1
H00758,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.37813191,1
H00762,ST05,P10,D10,NORTH,0,RENT,8.00000000,1,1,1.88908480,1
H00764,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.50732755,1
H00765,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.81097647,1
H00790,ST05,P10,D10,NORTH,0,OWN,8.00000000,1,1,1.83061006,1
H00797,ST05,P09,D10,NORTH,0,OWN,8.00000000,1,1,1.61148235,1
H00803,ST06,P11,D11,NORTH,1,RENT,8.00000000,1,1,2.90513361,1
H00806,ST06,P12,D11,NORTH,1,OWN,8.00000000,1,1,2.38046409,1
H00823,ST06,P11,D11,NORTH,1,OWN,8.00000000,1,1,2.46431960,1
H00824,ST06,P12,D11,NORTH,1,RENT,8.00000000,1,1,2.47055175,1
H00836,ST06,P12,D11,NORTH,1,OWN,8.00000000,1,1,2.39868197,1
H00848,ST06,P12,D11,NORTH,0,RENT,8.00000000,1,1,2.17542059,1
H00851,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.25256182,1
H00853,ST06,P11,D11,NORTH,0,OWN,8.00000000,1,1,1.15129488,1
H00854,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.97565540,1
H00878,ST06,P12,D11,NORTH,0,OWN,8.00000000,1,1,1.86131573,1
H00888,ST06,P12,D12,NORTH,1,OWN,8.00000000,1,1,2.12973631,1
H00891,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,2.76274799,1
H00895,ST06,P11,D12,NORTH,1,OWN,8.00000000,1,1,2.70164018,1
H00898,ST06,P12,D12,NORTH,1,RENT,8.00000000,1,1,3.07083302,1
H00909,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,2.93430949,1
H00913,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,3.21327483,1
H00915,ST06,P11,D12,NORTH,1,RENT,8.00000000,1,1,3.16256512,1
H00919,ST06,P11,D12,NORTH,0,OWN,8.00000000,1,1,1.65385203,1
H00926,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,2.07534679,1
H00930,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.91590370,1
H00936,ST06,P12,D12,NORTH,0,RENT,8.00000000,1,1,1.78062668,1
H00944,ST06,P12,D12,NORTH,0,OWN,8.00000000,1,1,1.72247329,1
H00945,ST06,P11,D12,NORTH,0,OWN,8.00000000,1,1,1.64374688,1
H00947,ST06,P11,D12,NORTH,0,RENT,8.00000000,1,1,2.22210218,1
H00962,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.59330642,1
H00968,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.42494655,1
H00973,ST07,P13,D13,NORTH,1,OWN,8.00000000,1,1,2.39735366,1
H00996,ST07,P14,D13,NORTH,1,RENT,8.00000000,1,1,2.79636433,1
H01002,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.77754406,1
H01006,ST07,P14,D13,NORTH,1,OWN,8.00000000,1,1,2.32265618,1
H01007,ST07,P13,D13,NORTH,1,RENT,8.00000000,1,1,2.26883463,1
H01012,ST07,P14,D13,NORTH,0,OWN,8.00000000,1,1,1.17990035,1
H01034,ST07,P14,D13,NORTH,0,RENT,8.00000000,1,1,1.74689851,1
H01057,ST07,P13,D14,NORTH,1,OWN,8.00000000,1,1,2.54784477,1
H01063,ST07,P13,D14,NORTH,1,OWN,8.00000000,1,1,1.92147350,1
H01064,ST07,P14,D14,NORTH,1,RENT,8.00000000,1,1,2.87513649,1
H01067,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,3.46553851,1
H01075,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.75932077,1
H01083,ST07,P13,D14,NORTH,1,RENT,8.00000000,1,1,2.24015672,1
H01095,ST07,P13,D14,NORTH,0,OWN,8.00000000,1,1,1.86129581,1
H01097,ST07,P13,D14,NORTH,0,RENT,8.00000000,1,1,1.46029140,1
H01105,ST07,P13,D14,NORTH,0,OWN,8.00000000,1,1,1.29455252,1
H01106,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,1.67785207,1
H01109,ST07,P13,D14,NORTH,0,RENT,8.00000000,1,1,1.79630943,1
H01114,ST07,P14,D14,NORTH,0,RENT,8.00000000,1,1,2.03800778,1
H01116,ST07,P14,D14,NORTH,0,OWN,8.00000000,1,1,1.53786728,1
H01117,ST07,P13,D14,NORTH,0,RENT,8.00000000,1,1,2.02955837,1
H01120,ST07,P14,D14,NORTH,0,OWN,8.00000000,1,1,1.61815203,1
H01123,ST08,P15,D15,NORTH,1,RENT,8.00000000,1,1,2.68301820,1
H01124,ST08,P16,D15,NORTH,1,RENT,8.00000000,1,1,2.68242752,1
H01127,ST08,P15,D15,NORTH,1,RENT,8.00000000,1,1,2.90885114,1
H01128,ST08,P16,D15,NORTH,1,OWN,8.00000000,1,1,2.54919709,1
H01130,ST08,P16,D15,NORTH,1,RENT,8.00000000,1,1,2.59038489,1
H01145,ST08,P15,D15,NORTH,0,OWN,8.00000000,1,1,1.36161988,1
H01149,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,1.67021033,1
H01154,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,1.59792683,1
H01170,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,1.69606623,1
H01175,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,1.96243803,1
H01180,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.32655023,1
H01183,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,1.71834348,1
H01190,ST08,P16,D15,NORTH,0,RENT,8.00000000,1,1,2.12062557,1
H01197,ST08,P15,D15,NORTH,0,RENT,8.00000000,1,1,2.18557971,1
H01200,ST08,P16,D15,NORTH,0,OWN,8.00000000,1,1,1.61327297,1
H01203,ST08,P15,D16,NORTH,1,OWN,8.00000000,1,1,2.31804527,1
H01206,ST08,P16,D16,NORTH,1,RENT,8.00000000,1,1,2.12424144,1
H01212,ST08,P16,D16,NORTH,1,RENT,8.00000000,1,1,2.46609272,1
H01216,ST08,P16,D16,NORTH,1,OWN,8.00000000,1,1,2.53108940,1
H01222,ST08,P16,D16,NORTH,1,OWN,8.00000000,1,1,2.34830483,1
H01245,ST08,P15,D16,NORTH,0,OWN,8.00000000,1,1,1.44016580,1
H01259,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,2.00144531,1
H01265,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,2.36286074,1
H01271,ST08,P15,D16,NORTH,0,RENT,8.00000000,1,1,1.97294982,1
H01286,ST09,P18,D17,SOUTH,1,OWN,8.00000000,1,1,2.49653776,1
H01290,ST09,P18,D17,SOUTH,1,OWN,8.00000000,1,1,2.22793398,1
H01304,ST09,P18,D17,SOUTH,1,OWN,8.00000000,1,1,2.92149903,1
H01314,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.81927744,1
H01323,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.58684006,1
H01325,ST09,P17,D17,SOUTH,0,OWN,8.00000000,1,1,1.79241496,1
H01327,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.26059628,1
H01328,ST09,P18,D17,SOUTH,0,RENT,8.00000000,1,1,2.09834815,1
H01332,ST09,P18,D17,SOUTH,0,RENT,8.00000000,1,1,2.16952826,1
H01344,ST09,P18,D17,SOUTH,0,OWN,8.00000000,1,1,1.57873377,1
H01345,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.20520255,1
H01349,ST09,P17,D17,SOUTH,0,OWN,8.00000000,1,1,2.55192472,1
H01357,ST09,P17,D17,SOUTH,0,RENT,8.00000000,1,1,2.15108154,1
H01364,ST09,P18,D18,SOUTH,1,RENT,8.00000000,1,1,2.91289036,1
H01386,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,2.57512488,1
H01390,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,2.01608897,1
H01392,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,1.74056709,1
H01395,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.23879472,1
H01401,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,1.84200219,1
H01406,ST09,P18,D18,SOUTH,0,OWN,8.00000000,1,1,1.97261854,1
H01415,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,1.94515504,1
H01431,ST09,P17,D18,SOUTH,0,OWN,8.00000000,1,1,2.61170249,1
H01435,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,2.47868986,1
H01437,ST09,P17,D18,SOUTH,0,RENT,8.00000000,1,1,1.89498533,1
H01458,ST10,P20,D19,SOUTH,1,OWN,8.00000000,1,1,2.70395532,1
H01459,ST10,P19,D19,SOUTH,1,OWN,8.00000000,1,1,3.52925276,1
H01469,ST10,P19,D19,SOUTH,1,RENT,8.00000000,1,1,3.01625495,1
H01470,ST10,P20,D19,SOUTH,1,OWN,8.00000000,1,1,2.42401112,1
H01480,ST10,P20,D19,SOUTH,0,RENT,8.00000000,1,1,2.66843634,1
H01490,ST10,P20,D19,SOUTH,0,OWN,8.00000000,1,1,2.25003253,1
H01501,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,1.57540953,1
H01517,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.02627234,1
H01519,ST10,P19,D19,SOUTH,0,OWN,8.00000000,1,1,2.30081432,1
H01520,ST10,P20,D19,SOUTH,0,RENT,8.00000000,1,1,2.44715868,1
H01522,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,2.89839076,1
H01527,ST10,P19,D20,SOUTH,1,RENT,8.00000000,1,1,3.38234304,1
H01543,ST10,P19,D20,SOUTH,1,RENT,8.00000000,1,1,2.93565324,1
H01547,ST10,P19,D20,SOUTH,1,OWN,8.00000000,1,1,2.86650695,1
H01548,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,3.29997189,1
H01556,ST10,P20,D20,SOUTH,1,RENT,8.00000000,1,1,3.48712373,1
H01559,ST10,P19,D20,SOUTH,0,RENT,8.00000000,1,1,2.01472370,1
H01561,ST10,P19,D20,SOUTH,0,OWN,8.00000000,1,1,2.06007833,1
H01563,ST10,P19,D20,SOUTH,0,OWN,8.00000000,1,1,2.11408331,1
H01566,ST10,P20,D20,SOUTH,0,RENT,8.00000000,1,1,2.35871616,1
H01574,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,2.36162470,1
H01588,ST10,P20,D20,SOUTH,0,OWN,8.00000000,1,1,2.00895274,1
H01589,ST10,P19,D20,SOUTH,0,OWN,8.00000000,1,1,1.71479174,1
H01596,ST10,P20,D20,SOUTH,0,RENT,8.00000000,1,1,2.19071530,1
H01603,ST11,P21,D21,SOUTH,1,RENT,8.00000000,1,1,2.83349530,1
H01604,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.55710065,1
H01608,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.82053798,1
H01618,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.51284223,1
H01626,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.44891073,1
H01627,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,3.19793296,1
H01628,ST11,P22,D21,SOUTH,1,OWN,8.00000000,1,1,2.89082360,1
H01629,ST11,P21,D21,SOUTH,1,OWN,8.00000000,1,1,3.07354480,1
H01647,ST11,P21,D21,SOUTH,1,RENT,8.00000000,1,1,2.84864460,1
H01654,ST11,P22,D21,SOUTH,0,OWN,8.00000000,1,1,2.51002363,1
H01659,ST11,P21,D21,SOUTH,0,RENT,8.00000000,1,1,2.43066311,1
H01663,ST11,P21,D21,SOUTH,0,OWN,8.00000000,1,1,2.18147417,1
H01668,ST11,P22,D21,SOUTH,0,OWN,8.00000000,1,1,2.23865818,1
H01694,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.71681972,1
H01700,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.99846497,1
H01706,ST11,P22,D22,SOUTH,1,OWN,8.00000000,1,1,2.97780631,1
H01711,ST11,P21,D22,SOUTH,1,OWN,8.00000000,1,1,2.85077344,1
H01713,ST11,P21,D22,SOUTH,1,OWN,8.00000000,1,1,2.70025293,1
H01715,ST11,P21,D22,SOUTH,1,RENT,8.00000000,1,1,3.21850274,1
H01720,ST11,P22,D22,SOUTH,1,RENT,8.00000000,1,1,2.93541128,1
H01739,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,2.00340025,1
H01742,ST11,P22,D22,SOUTH,0,RENT,8.00000000,1,1,2.33602165,1
H01743,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,2.40376184,1
H01753,ST11,P21,D22,SOUTH,0,OWN,8.00000000,1,1,2.00515256,1
H01766,ST12,P24,D23,SOUTH,1,RENT,8.00000000,1,1,2.81734370,1
H01767,ST12,P23,D23,SOUTH,1,OWN,8.00000000,1,1,2.81662826,1
H01768,ST12,P24,D23,SOUTH,1,OWN,8.00000000,1,1,2.90757280,1
H01770,ST12,P24,D23,SOUTH,1,OWN,8.00000000,1,1,2.88537976,1
H01775,ST12,P23,D23,SOUTH,1,OWN,8.00000000,1,1,2.86027461,1
H01776,ST12,P24,D23,SOUTH,1,OWN,8.00000000,1,1,2.99901093,1
H01779,ST12,P23,D23,SOUTH,1,RENT,8.00000000,1,1,2.99981146,1
H01791,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,2.18087640,1
H01794,ST12,P24,D23,SOUTH,0,OWN,8.00000000,1,1,1.22162377,1
H01797,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,2.25160841,1
H01805,ST12,P23,D23,SOUTH,0,RENT,8.00000000,1,1,2.47468423,1
H01817,ST12,P23,D23,SOUTH,0,OWN,8.00000000,1,1,1.83241413,1
H01830,ST12,P24,D23,SOUTH,0,RENT,8.00000000,1,1,2.41901982,1
H01832,ST12,P24,D23,SOUTH,0,RENT,8.00000000,1,1,2.24501448,1
H01852,ST12,P24,D24,SOUTH,1,OWN,8.00000000,1,1,2.81037701,1
H01853,ST12,P23,D24,SOUTH,1,OWN,8.00000000,1,1,3.12035663,1
H01855,ST12,P23,D24,SOUTH,1,OWN,8.00000000,1,1,2.63421461,1
H01871,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,1.89424496,1
H01872,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,2.29810733,1
H01878,ST12,P24,D24,SOUTH,0,RENT,8.00000000,1,1,2.31583616,1
H01884,ST12,P24,D24,SOUTH,0,OWN,8.00000000,1,1,1.61237209,1
H01899,ST12,P23,D24,SOUTH,0,RENT,8.00000000,1,1,2.27792268,1
H01915,ST12,P23,D24,SOUTH,0,OWN,8.00000000,1,1,2.33837188,1
H01920,ST12,P24,D24,SOUTH,0,RENT,8.00000000,1,1,2.19541016,1
H01925,ST13,P25,D25,WEST,1,RENT,8.00000000,1,1,3.57552093,1
H01929,ST13,P25,D25,WEST,1,RENT,8.00000000,1,1,3.43407608,1
H01946,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.28169411,1
H01948,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.26829406,1
H01957,ST13,P25,D25,WEST,0,OWN,8.00000000,1,1,2.65277312,1
H01959,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,2.72483696,1
H01968,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.84424051,1
H01971,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,2.55187091,1
H01974,ST13,P26,D25,WEST,0,RENT,8.00000000,1,1,2.57274861,1
H01978,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.84136062,1
H01979,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,2.17721119,1
H01981,ST13,P25,D25,WEST,0,RENT,8.00000000,1,1,2.58399210,1
H01984,ST13,P26,D25,WEST,0,OWN,8.00000000,1,1,2.62109331,1
H02003,ST13,P25,D26,WEST,1,OWN,8.00000000,1,1,2.87752450,1
H02022,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.67878619,1
H02023,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.31409990,1
H02030,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.43729717,1
H02052,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.66451258,1
H02055,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.61155704,1
H02059,ST13,P25,D26,WEST,0,OWN,8.00000000,1,1,2.68212632,1
H02069,ST13,P25,D26,WEST,0,RENT,8.00000000,1,1,2.94223203,1
H02070,ST13,P26,D26,WEST,0,OWN,8.00000000,1,1,2.44040482,1
H02074,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.59340923,1
H02080,ST13,P26,D26,WEST,0,RENT,8.00000000,1,1,2.71586565,1
H02106,ST14,P28,D27,WEST,1,RENT,8.00000000,1,1,4.16145512,1
H02110,ST14,P28,D27,WEST,1,RENT,8.00000000,1,1,3.90912056,1
H02123,ST14,P27,D27,WEST,0,OWN,8.00000000,1,1,2.49294990,1
H02129,ST14,P27,D27,WEST,0,OWN,8.00000000,1,1,2.57816600,1
H02134,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,2.52042826,1
H02135,ST14,P27,D27,WEST,0,RENT,8.00000000,1,1,2.46677705,1
H02140,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,2.90620179,1
H02144,ST14,P28,D27,WEST,0,RENT,8.00000000,1,1,3.07173472,1
H02145,ST14,P27,D27,WEST,0,OWN,8.00000000,1,1,2.17412959,1
H02150,ST14,P28,D27,WEST,0,OWN,8.00000000,1,1,2.24367042,1
H02152,ST14,P28,D27,WEST,0,OWN,8.00000000,1,1,1.98326497,1
H02165,ST14,P27,D28,WEST,1,OWN,8.00000000,1,1,3.51742674,1
