hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H00365,ST03,P05,D05,EAST,1,RENT,13.33333333,1,1,2.59818566,1
H00372,ST03,P06,D05,EAST,0,RENT,26.66666667,1,1,1.65212979,1
H00376,ST03,P06,D05,EAST,0,OWN,26.66666667,1,1,1.41091346,1
H00413,ST03,P05,D06,EAST,1,OWN,13.33333333,1,1,2.03337222,1
H00425,ST03,P05,D06,EAST,1,OWN,13.33333333,1,1,2.05011480,1
H00435,ST03,P05,D06,EAST,1,RENT,13.33333333,1,1,2.40451808,1
H00492,ST04,P08,D07,EAST,1,RENT,13.33333333,1,1,2.15647298,1
H00507,ST04,P07,D07,EAST,0,RENT,13.33333333,1,1,1.24865844,1
H00516,ST04,P08,D07,EAST,0,RENT,13.33333333,1,1,1.75517240,1
H00524,ST04,P08,D07,EAST,0,OWN,13.33333333,1,1,1.02997959,1
H00529,ST04,P07,D07,EAST,0,RENT,13.33333333,1,1,1.46817642,1
H00531,ST04,P07,D07,EAST,0,OWN,13.33333333,1,1,1.30635671,1
H00541,ST04,P07,D07,EAST,0,OWN,13.33333333,1,1,0.81957657,1
H00550,ST04,P08,D07,EAST,0,OWN,13.33333333,1,1,1.08630486,1
H00560,ST04,P08,D07,EAST,0,RENT,13.33333333,1,1,1.29812640,1
H00563,ST04,P07,D08,EAST,1,RENT,13.33333333,1,1,2.17455737,1
H00571,ST04,P07,D08,EAST,1,OWN,13.33333333,1,1,1.66137153,1
H00612,ST04,P08,D08,EAST,0,RENT,13.33333333,1,1,1.89348380,1
H00693,ST05,P09,D09,NORTH,0,OWN,13.33333333,1,1,1.71453816,1
H00706,ST05,P10,D09,NORTH,0,RENT,13.33333333,1,1,1.84090484,1
H00712,ST05,P10,D09,NORTH,0,RENT,13.33333333,1,1,1.61615908,1
H00714,ST05,P10,D09,NORTH,0,RENT,13.33333333,1,1,2.03822762,1
H00717,ST05,P09,D09,NORTH,0,OWN,13.33333333,1,1,1.61790598,1
H00720,ST05,P10,D09,NORTH,0,OWN,13.33333333,1,1,1.63460757,1
H00736,ST05,P10,D10,NORTH,1,RENT,13.33333333,1,1,2.52035247,1
H00741,ST05,P09,D10,NORTH,1,RENT,13.33333333,1,1,2.11912332,1
H00757,ST05,P09,D10,NORTH,0,OWN,13.33333333,1,1,1.59962896,1
H00759,ST05,P09,D10,NORTH,0,OWN,13.33333333,1,1,1.83358154,1
H00797,ST05,P09,D10,NORTH,0,OWN,13.33333333,1,1,1.61148235,1
H00798,ST05,P10,D10,NORTH,0,OWN,13.33333333,1,1,1.86582650,1
H00819,ST06,P11,D11,NORTH,1,OWN,13.33333333,1,1,2.61901862,1
H00845,ST06,P11,D11,NORTH,0,OWN,13.33333333,1,1,1.67878504,1
H00857,ST06,P11,D11,NORTH,0,OWN,13.33333333,1,1,1.82983124,1
H00885,ST06,P11,D12,NORTH,1,RENT,13.33333333,1,1,2.94544689,1
H00905,ST06,P11,D12,NORTH,1,RENT,13.33333333,1,1,2.52876849,1
H00907,ST06,P11,D12,NORTH,1,OWN,13.33333333,1,1,2.34784998,1
H00928,ST06,P12,D12,NORTH,0,OWN,20.00000000,1,1,1.54698516,1
H00946,ST06,P12,D12,NORTH,0,OWN,20.00000000,1,1,1.47513245,1
H00950,ST06,P12,D12,NORTH,0,OWN,20.00000000,1,1,1.97931367,1
H00960,ST06,P12,D12,NORTH,0,RENT,20.00000000,1,1,1.83111069,1
H00971,ST07,P13,D13,NORTH,1,RENT,13.33333333,1,1,2.47084781,1
H00978,ST07,P14,D13,NORTH,1,RENT,13.33333333,1,1,2.93503686,1
H00983,ST07,P13,D13,NORTH,1,RENT,13.33333333,1,1,2.55350797,1
H00995,ST07,P13,D13,NORTH,1,OWN,13.33333333,1,1,2.36599089,1
H01005,ST07,P13,D13,NORTH,1,OWN,13.33333333,1,1,2.28949305,1
H01040,ST07,P14,D13,NORTH,0,OWN,13.33333333,1,1,1.22060934,1
H01045,ST07,P13,D14,NORTH,1,RENT,13.33333333,1,1,2.67467283,1
H01046,ST07,P14,D14,NORTH,1,RENT,13.33333333,1,1,2.81653624,1
H01060,ST07,P14,D14,NORTH,1,OWN,13.33333333,1,1,2.34629310,1
H01100,ST07,P14,D14,NORTH,0,RENT,13.33333333,1,1,1.91892101,1
H01109,ST07,P13,D14,NORTH,0,RENT,13.33333333,1,1,1.79630943,1
H01116,ST07,P14,D14,NORTH,0,OWN,13.33333333,1,1,1.53786728,1
H01138,ST08,P16,D15,NORTH,1,RENT,20.00000000,1,1,2.65181817,1
H01149,ST08,P15,D15,NORTH,0,RENT,16.00000000,1,1,1.67021033,1
H01156,ST08,P16,D15,NORTH,0,OWN,20.00000000,1,1,1.41423328,1
H01159,ST08,P15,D15,NORTH,0,RENT,16.00000000,1,1,2.14993504,1
H01186,ST08,P16,D15,NORTH,0,RENT,20.00000000,1,1,1.87666850,1
H01192,ST08,P16,D15,NORTH,0,RENT,20.00000000,1,1,2.12298661,1
H01233,ST08,P15,D16,NORTH,0,RENT,16.00000000,1,1,1.43922240,1
H01245,ST08,P15,D16,NORTH,0,OWN,16.00000000,1,1,1.44016580,1
H01271,ST08,P15,D16,NORTH,0,RENT,16.00000000,1,1,1.97294982,1
H01290,ST09,P18,D17,SOUTH,1,OWN,13.33333333,1,1,2.22793398,1
H01320,ST09,P18,D17,SOUTH,0,RENT,13.33333333,1,1,2.57423831,1
H01328,ST09,P18,D17,SOUTH,0,RENT,13.33333333,1,1,2.09834815,1
H01330,ST09,P18,D17,SOUTH,0,OWN,13.33333333,1,1,1.69784591,1
H01339,ST09,P17,D17,SOUTH,0,RENT,13.33333333,1,1,2.38600459,1
H01368,ST09,P18,D18,SOUTH,1,OWN,13.33333333,1,1,2.91792830,1
H01371,ST09,P17,D18,SOUTH,1,OWN,13.33333333,1,1,2.38559135,1
H01373,ST09,P17,D18,SOUTH,1,OWN,13.33333333,1,1,2.81491303,1
H01380,ST09,P18,D18,SOUTH,1,OWN,13.33333333,1,1,2.79189775,1
H01397,ST09,P17,D18,SOUTH,0,OWN,13.33333333,1,1,2.00908171,1
H01417,ST09,P17,D18,SOUTH,0,OWN,13.33333333,1,1,2.09197549,1
H01437,ST09,P17,D18,SOUTH,0,RENT,13.33333333,1,1,1.89498533,1
H01449,ST10,P19,D19,SOUTH,1,RENT,13.33333333,1,1,2.60468118,1
H01473,ST10,P19,D19,SOUTH,1,RENT,13.33333333,1,1,3.26817789,1
H01478,ST10,P20,D19,SOUTH,0,OWN,13.33333333,1,1,1.83913238,1
H01485,ST10,P19,D19,SOUTH,0,OWN,13.33333333,1,1,2.49635345,1
H01489,ST10,P19,D19,SOUTH,0,OWN,13.33333333,1,1,2.28861111,1
H01491,ST10,P19,D19,SOUTH,0,OWN,13.33333333,1,1,2.14754978,1
H01509,ST10,P19,D19,SOUTH,0,OWN,13.33333333,1,1,1.73430322,1
H01548,ST10,P20,D20,SOUTH,1,RENT,13.33333333,1,1,3.29997189,1
H01550,ST10,P20,D20,SOUTH,1,OWN,13.33333333,1,1,2.88359148,1
H01582,ST10,P20,D20,SOUTH,0,OWN,13.33333333,1,1,2.12235155,1
H01588,ST10,P20,D20,SOUTH,0,OWN,13.33333333,1,1,2.00895274,1
H01598,ST10,P20,D20,SOUTH,0,RENT,13.33333333,1,1,2.57015673,1
H01629,ST11,P21,D21,SOUTH,1,OWN,13.33333333,1,1,3.07354480,1
H01664,ST11,P22,D21,SOUTH,0,RENT,20.00000000,1,1,2.38096999,1
H01671,ST11,P21,D21,SOUTH,0,RENT,13.33333333,1,1,2.37072325,1
H01719,ST11,P21,D22,SOUTH,1,RENT,13.33333333,1,1,3.50654590,1
H01727,ST11,P21,D22,SOUTH,1,OWN,13.33333333,1,1,2.90493503,1
H01728,ST11,P22,D22,SOUTH,1,RENT,20.00000000,1,1,3.11485921,1
H01729,ST11,P21,D22,SOUTH,0,OWN,13.33333333,1,1,1.84977630,1
H01736,ST11,P22,D22,SOUTH,0,RENT,20.00000000,1,1,2.04078252,1
H01749,ST11,P21,D22,SOUTH,0,OWN,13.33333333,1,1,1.70266301,1
H01758,ST11,P22,D22,SOUTH,0,OWN,20.00000000,1,1,1.70525887,1
H01769,ST12,P23,D23,SOUTH,1,OWN,13.33333333,1,1,2.43599848,1
H01796,ST12,P24,D23,SOUTH,0,OWN,13.33333333,1,1,2.13699419,1
H01806,ST12,P24,D23,SOUTH,0,OWN,13.33333333,1,1,2.20535260,1
H01835,ST12,P23,D23,SOUTH,0,OWN,13.33333333,1,1,1.77861660,1
H01844,ST12,P24,D24,SOUTH,1,RENT,13.33333333,1,1,2.90738372,1
H01845,ST12,P23,D24,SOUTH,1,OWN,13.33333333,1,1,2.74991177,1
H01847,ST12,P23,D24,SOUTH,1,OWN,13.33333333,1,1,3.08835084,1
H01860,ST12,P24,D24,SOUTH,1,OWN,13.33333333,1,1,2.44586096,1
H01876,ST12,P24,D24,SOUTH,0,RENT,13.33333333,1,1,2.10974835,1
H01904,ST12,P24,D24,SOUTH,0,OWN,13.33333333,1,1,1.79033357,1
H01905,ST12,P23,D24,SOUTH,0,RENT,13.33333333,1,1,2.31066390,1
H01907,ST12,P23,D24,SOUTH,0,OWN,13.33333333,1,1,1.88370037,1
H01933,ST13,P25,D25,WEST,1,OWN,13.33333333,1,1,3.06158989,1
H01936,ST13,P26,D25,WEST,1,OWN,20.00000000,1,1,3.39616096,1
H01941,ST13,P25,D25,WEST,0,OWN,13.33333333,1,1,2.55069335,1
H01943,ST13,P25,D25,WEST,0,OWN,13.33333333,1,1,2.38101553,1
H01974,ST13,P26,D25,WEST,0,RENT,20.00000000,1,1,2.57274861,1
H01981,ST13,P25,D25,WEST,0,RENT,13.33333333,1,1,2.58399210,1
H01984,ST13,P26,D25,WEST,0,OWN,20.00000000,1,1,2.62109331,1
H02041,ST13,P25,D26,WEST,0,OWN,13.33333333,1,1,2.55010874,1
H02069,ST13,P25,D26,WEST,0,RENT,13.33333333,1,1,2.94223203,1
H02070,ST13,P26,D26,WEST,0,OWN,20.00000000,1,1,2.44040482,1
H02095,ST14,P27,D27,WEST,1,RENT,13.33333333,1,1,3.22889021,1
H02104,ST14,P28,D27,WEST,1,OWN,13.33333333,1,1,2.97288059,1
H02115,ST14,P27,D27,WEST,0,OWN,13.33333333,1,1,1.85604014,1
H02129,ST14,P27,D27,WEST,0,OWN,13.33333333,1,1,2.57816600,1
H02132,ST14,P28,D27,WEST,0,OWN,13.33333333,1,1,2.50598255,1
H02143,ST14,P27,D27,WEST,0,OWN,13.33333333,1,1,2.37836401,1
H02168,ST14,P28,D28,WEST,1,OWN,13.33333333,1,1,3.08912465,1
H02172,ST14,P28,D28,WEST,1,RENT,13.33333333,1,1,3.85436964,1
H02182,ST14,P28,D28,WEST,1,RENT,13.33333333,1,1,3.64102733,1
H02208,ST14,P28,D28,WEST,0,RENT,13.33333333,1,1,2.43141470,1
H02221,ST14,P27,D28,WEST,0,OWN,13.33333333,1,1,2.62044572,1
H02231,ST14,P27,D28,WEST,0,RENT,13.33333333,1,1,2.22567371,1
H02249,ST15,P29,D29,WEST,1,OWN,13.33333333,1,1,3.08853037,1
H02263,ST15,P29,D29,WEST,1,OWN,13.33333333,1,1,3.53163363,1
H02265,ST15,P29,D29,WEST,1,RENT,13.33333333,1,1,3.53712018,1
H02270,ST15,P30,D29,WEST,1,RENT,13.33333333,1,1,3.92742883,1
H02288,ST15,P30,D29,WEST,0,OWN,13.33333333,1,1,2.04273880,1
H02322,ST15,P30,D30,WEST,1,OWN,13.33333333,1,1,2.97988752,1
H02344,ST15,P30,D30,WEST,1,OWN,13.33333333,1,1,2.67751094,1
H02348,ST15,P30,D30,WEST,1,RENT,13.33333333,1,1,3.49600551,1
H02361,ST15,P29,D30,WEST,1,RENT,13.33333333,1,1,3.42765526,1
H02362,ST15,P30,D30,WEST,1,OWN,13.33333333,1,1,3.49406603,1
H02365,ST15,P29,D30,WEST,0,OWN,13.33333333,1,1,2.19992488,1
H02367,ST15,P29,D30,WEST,0,OWN,13.33333333,1,1,2.26514384,1
H02435,ST16,P31,D31,WEST,0,RENT,13.33333333,1,1,2.81425750,1
H02443,ST16,P31,D31,WEST,0,OWN,13.33333333,1,1,2.34649590,1
H02479,ST16,P31,D31,WEST,0,OWN,13.33333333,1,1,2.31320634,1
H02485,ST16,P31,D32,WEST,1,OWN,13.33333333,1,1,3.26695145,1
H02487,ST16,P31,D32,WEST,1,OWN,13.33333333,1,1,2.96656516,1
H02494,ST16,P32,D32,WEST,1,RENT,40.00000000,1,1,3.01760453,1
H02515,ST16,P31,D32,WEST,0,RENT,13.33333333,1,1,3.05113655,1
H02552,ST16,P32,D32,WEST,0,OWN,40.00000000,1,1,2.32927872,1
